age,d18O,Ca2
91760,-39.65,32.43
91780,-39.65,32.43
91780,-39.94,31.36
91800,-39.94,31.36
91800,-39.68,35.93
91820,-39.68,35.93
91820,-39.71,40.8
91840,-39.71,40.8
91840,-39.19,34.61
91860,-39.19,34.61
91860,-39.85,35.37
91880,-39.85,35.37
91880,-39.88,33.61
91900,-39.88,33.61
91900,-39.43,32.69
91920,-39.43,32.69
91920,-39.2,25.52
91940,-39.2,25.52
91940,-39.35,37.24
91960,-39.35,37.24
91960,-39.04,36.66
91980,-39.04,36.66
91980,-39.65,35.4
92000,-39.65,35.4
92000,-39.63,30.5
92020,-39.63,30.5
92020,-38.83,41.34
92040,-38.83,41.34
92040,-39.18,45.1
92060,-39.18,45.1
92060,-39.03,34.98
92080,-39.03,34.98
92080,-39.55,40.79
92100,-39.55,40.79
92100,-39.77,41.53
92120,-39.77,41.53
92120,-39.82,49.99
92140,-39.82,49.99
92140,-38.67,38.27
92160,-38.67,38.27
92160,-39.03,53.42
92180,-39.03,53.42
92180,-40.82,37.49
92200,-40.82,37.49
92200,-40.91,37.16
92220,-40.91,37.16
92220,-39.86,30.27
92240,-39.86,30.27
92240,-38.66,NA
92260,-38.66,NA
92260,-39.43,NA
92280,-39.43,NA
92280,-39.7,34.41
92300,-39.7,34.41
92300,-39.35,33.26
92320,-39.35,33.26
92320,-39.16,30.74
92340,-39.16,30.74
92340,-39.45,33.97
92360,-39.45,33.97
92360,-39.42,31.07
92380,-39.42,31.07
92380,-39.3,34.24
92400,-39.3,34.24
92400,-39.28,35.12
92420,-39.28,35.12
92420,-39.23,32.49
92440,-39.23,32.49
92440,-40.27,25.11
92460,-40.27,25.11
92460,-39.01,26.82
92480,-39.01,26.82
92480,-38.13,30.92
92500,-38.13,30.92
92500,-39.01,27.59
92520,-39.01,27.59
92520,-40.33,27.32
92540,-40.33,27.32
92540,-39.26,25.68
92560,-39.26,25.68
92560,-39.55,35.23
92580,-39.55,35.23
92580,-39.56,22.59
92600,-39.56,22.59
92600,-39.8,36.6
92620,-39.8,36.6
92620,-39.51,24.98
92640,-39.51,24.98
92640,-39.6,29.38
92660,-39.6,29.38
92660,-39.06,NA
92680,-39.06,NA
92680,-39.02,24.48
92700,-39.02,24.48
92700,-39.6,30.22
92720,-39.6,30.22
92720,-39.66,27.11
92740,-39.66,27.11
92740,-39.39,31.98
92760,-39.39,31.98
92760,-39.37,30.44
92780,-39.37,30.44
92780,-39.93,37.44
92800,-39.93,37.44
92800,-40.34,33.58
92820,-40.34,33.58
92820,-40.05,33.95
92840,-40.05,33.95
92840,-39.7,35.63
92860,-39.7,35.63
92860,-39.8,NA
92880,-39.8,NA
92880,-39.94,40.14
92900,-39.94,40.14
92900,-40.11,42.91
92920,-40.11,42.91
92920,-39.56,38.52
92940,-39.56,38.52
92940,-38.96,32.8
92960,-38.96,32.8
92960,-39.5,28.98
92980,-39.5,28.98
92980,-39.63,33.21
93000,-39.63,33.21
93000,-39.85,33.63
93020,-39.85,33.63
93020,-39.44,27.84
93040,-39.44,27.84
93040,-39.37,33.56
93060,-39.37,33.56
93060,-39.58,31.93
93080,-39.58,31.93
93080,-39.36,31.81
93100,-39.36,31.81
93100,-39.51,32.47
93120,-39.51,32.47
93120,-39.2,28.22
93140,-39.2,28.22
93140,-39.43,33.86
93160,-39.43,33.86
93160,-39.91,34.49
93180,-39.91,34.49
93180,-39.86,33.96
93200,-39.86,33.96
93200,-40.05,35.9
93220,-40.05,35.9
93220,-38.79,31.3
93240,-38.79,31.3
93240,-39.57,39.22
93260,-39.57,39.22
93260,-39.18,28.79
93280,-39.18,28.79
93280,-39.32,30.43
93300,-39.32,30.43
93300,-39.18,26.8
93320,-39.18,26.8
93320,-39.53,29.38
93340,-39.53,29.38
93340,-39.52,22.52
93360,-39.52,22.52
93360,-39.72,24.26
93380,-39.72,24.26
93380,-40,NA
93400,-40,NA
93400,-39.7,26.85
93420,-39.7,26.85
93420,-39.86,29.73
93440,-39.86,29.73
93440,-39.53,29.7
93460,-39.53,29.7
93460,-39.47,33.1
93480,-39.47,33.1
93480,-39.85,31.18
93500,-39.85,31.18
93500,-40.13,34.92
93520,-40.13,34.92
93520,-40.04,32.93
93540,-40.04,32.93
93540,-38.88,27.2
93560,-38.88,27.2
93560,-39.32,34.42
93580,-39.32,34.42
93580,-39.28,26.05
93600,-39.28,26.05
93600,-38.89,30.55
93620,-38.89,30.55
93620,-39.16,27.33
93640,-39.16,27.33
93640,-38.74,32
93660,-38.74,32
93660,-38.7,28.23
93680,-38.7,28.23
93680,-38.89,32.55
93700,-38.89,32.55
93700,-38.98,37.34
93720,-38.98,37.34
93720,-39.75,31.19
93740,-39.75,31.19
93740,-39.82,50.98
93760,-39.82,50.98
93760,-40.28,59.72
93780,-40.28,59.72
93780,-39.63,34.43
93800,-39.63,34.43
93800,-40.48,36.78
93820,-40.48,36.78
93820,-38.79,29.71
93840,-38.79,29.71
93840,-39.4,27.75
93860,-39.4,27.75
93860,-39.65,27.84
93880,-39.65,27.84
93880,-39.33,31.65
93900,-39.33,31.65
93900,-38.93,31.27
93920,-38.93,31.27
93920,-39.19,37.98
93940,-39.19,37.98
93940,-39.15,27.44
93960,-39.15,27.44
93960,-38.98,24.84
93980,-38.98,24.84
93980,-39.28,25.33
94000,-39.28,25.33
94000,-39.03,27.22
94020,-39.03,27.22
94020,-39.55,38.9
94040,-39.55,38.9
94040,-39.53,31.85
94060,-39.53,31.85
94060,-39.3,25.66
94080,-39.3,25.66
94080,-39.31,28.07
94100,-39.31,28.07
94100,-38.68,24.48
94120,-38.68,24.48
94120,-39.77,29.16
94140,-39.77,29.16
94140,-39.37,29.32
94160,-39.37,29.32
94160,-39.3,26.49
94180,-39.3,26.49
94180,-39.23,25.67
94200,-39.23,25.67
94200,-38.83,34.12
94220,-38.83,34.12
94220,-39.06,28.78
94240,-39.06,28.78
94240,-39.51,32.63
94260,-39.51,32.63
94260,-39.25,33.95
94280,-39.25,33.95
94280,-38.88,38.65
94300,-38.88,38.65
94300,-39.11,43.78
94320,-39.11,43.78
94320,-39.42,32.6
94340,-39.42,32.6
94340,-40.3,29.93
94360,-40.3,29.93
94360,-39.36,49.34
94380,-39.36,49.34
94380,-39.23,38.31
94400,-39.23,38.31
94400,-39.37,32.32
94420,-39.37,32.32
94420,-39.6,29.67
94440,-39.6,29.67
94440,-39.17,28.52
94460,-39.17,28.52
94460,-38.94,29.13
94480,-38.94,29.13
94480,-39.42,29.5
94500,-39.42,29.5
94500,-39.19,26.53
94520,-39.19,26.53
94520,-38.94,24.08
94540,-38.94,24.08
94540,-39.77,37.95
94560,-39.77,37.95
94560,-39.49,36.39
94580,-39.49,36.39
94580,-39.68,51.96
94600,-39.68,51.96
94600,-40.14,49
94620,-40.14,49
94620,-39.91,46.92
94640,-39.91,46.92
94640,-39.12,31.49
94660,-39.12,31.49
94660,-39.23,30.24
94680,-39.23,30.24
94680,-39.02,30.37
94700,-39.02,30.37
94700,-38.93,32.36
94720,-38.93,32.36
94720,-39.25,34.95
94740,-39.25,34.95
94740,-39.12,44.97
94760,-39.12,44.97
94760,-39.56,34.58
94780,-39.56,34.58
94780,-39.24,33.68
94800,-39.24,33.68
94800,-38.53,33.81
94820,-38.53,33.81
94820,-38.71,38.2
94840,-38.71,38.2
94840,-39.47,39.44
94860,-39.47,39.44
94860,-38.84,36.1
94880,-38.84,36.1
94880,-39.33,36.51
94900,-39.33,36.51
94900,-39.01,46.29
94920,-39.01,46.29
94920,-38.87,34.29
94940,-38.87,34.29
94940,-38.94,32.5
94960,-38.94,32.5
94960,-39.65,34.08
94980,-39.65,34.08
94980,-40.45,67.64
95000,-40.45,67.64
95000,-39.96,39.8
95020,-39.96,39.8
95020,-39.91,31.14
95040,-39.91,31.14
95040,-40.1,33.16
95060,-40.1,33.16
95060,-39.21,34.02
95080,-39.21,34.02
95080,-38.81,34.44
95100,-38.81,34.44
95100,-38.05,32.7
95120,-38.05,32.7
95120,-38.02,34.12
95140,-38.02,34.12
95140,-39.12,34.65
95160,-39.12,34.65
95160,-38.99,30.95
95180,-38.99,30.95
95180,-39.56,30.46
95200,-39.56,30.46
95200,-40.05,36.02
95220,-40.05,36.02
95220,-39.74,34.72
95240,-39.74,34.72
95240,-39.95,35.14
95260,-39.95,35.14
95260,-39.18,27.27
95280,-39.18,27.27
95280,-38.98,30.64
95300,-38.98,30.64
95300,-38.55,28.36
95320,-38.55,28.36
95320,-38.39,26.53
95340,-38.39,26.53
95340,-38.29,27.75
95360,-38.29,27.75
95360,-38.59,31.81
95380,-38.59,31.81
95380,-38.84,28.18
95400,-38.84,28.18
95400,-39.46,26.14
95420,-39.46,26.14
95420,-38.66,26.37
95440,-38.66,26.37
95440,-38.75,29.22
95460,-38.75,29.22
95460,-38.52,35.26
95480,-38.52,35.26
95480,-38.88,24.23
95500,-38.88,24.23
95500,-38.88,28.88
95520,-38.88,28.88
95520,-38.69,32.39
95540,-38.69,32.39
95540,-38.84,30.14
95560,-38.84,30.14
95560,-39.12,31.51
95580,-39.12,31.51
95580,-38.97,25.52
95600,-38.97,25.52
95600,-39.2,NA
95620,-39.2,NA
95620,-39.3,24.96
95640,-39.3,24.96
95640,-39.35,29.99
95660,-39.35,29.99
95660,-38.75,29.08
95680,-38.75,29.08
95680,-38.28,30.72
95700,-38.28,30.72
95700,-38.58,30.94
95720,-38.58,30.94
95720,-38.7,30.43
95740,-38.7,30.43
95740,-38.44,29.98
95760,-38.44,29.98
95760,-38.56,29.97
95780,-38.56,29.97
95780,-39.47,38.71
95800,-39.47,38.71
95800,-38.87,34.21
95820,-38.87,34.21
95820,-39.19,36.51
95840,-39.19,36.51
95840,-38.72,29.53
95860,-38.72,29.53
95860,-38.84,33.38
95880,-38.84,33.38
95880,-38.58,30.23
95900,-38.58,30.23
95900,-39.01,28.66
95920,-39.01,28.66
95920,-39.28,29
95940,-39.28,29
95940,-39.54,31.01
95960,-39.54,31.01
95960,-39.07,33.58
95980,-39.07,33.58
95980,-38.54,29.3
96000,-38.54,29.3
96000,-39.41,26.03
96020,-39.41,26.03
96020,-39.53,27.16
96040,-39.53,27.16
96040,-39.13,35.96
96060,-39.13,35.96
96060,-39.18,38.38
96080,-39.18,38.38
96080,-38.7,24.68
96100,-38.7,24.68
96100,-38.78,27.92
96120,-38.78,27.92
96120,-38.84,32.42
96140,-38.84,32.42
96140,-38.68,30.53
96160,-38.68,30.53
96160,-38.39,31.47
96180,-38.39,31.47
96180,-38.96,39.28
96200,-38.96,39.28
96200,-39.2,43.41
96220,-39.2,43.41
96220,-39.78,39.11
96240,-39.78,39.11
96240,-38.94,34.64
96260,-38.94,34.64
96260,-38.46,27.93
96280,-38.46,27.93
96280,-38.86,31.68
96300,-38.86,31.68
96300,-38.62,30.82
96320,-38.62,30.82
96320,-38.91,28.03
96340,-38.91,28.03
96340,-38.4,29.74
96360,-38.4,29.74
96360,-38.41,22.66
96380,-38.41,22.66
96380,-38.66,21.54
96400,-38.66,21.54
96400,-38.41,25.35
96420,-38.41,25.35
96420,-38.1,23.27
96440,-38.1,23.27
96440,-38.47,21.55
96460,-38.47,21.55
96460,-38.78,25.56
96480,-38.78,25.56
96480,-39.09,28.61
96500,-39.09,28.61
96500,-38.29,31.29
96520,-38.29,31.29
96520,-38.7,25.87
96540,-38.7,25.87
96540,-38.97,30.33
96560,-38.97,30.33
96560,-39.21,34.34
96580,-39.21,34.34
96580,-38.83,32.21
96600,-38.83,32.21
96600,-39.87,36.84
96620,-39.87,36.84
96620,-39.93,35.09
96640,-39.93,35.09
96640,-39.79,32.02
96660,-39.79,32.02
96660,-38.89,31.47
96680,-38.89,31.47
96680,-39.3,31.09
96700,-39.3,31.09
96700,-39.38,30.52
96720,-39.38,30.52
96720,-38.94,25.84
96740,-38.94,25.84
96740,-38.32,NA
96760,-38.32,NA
96760,-37.59,24.23
96780,-37.59,24.23
96780,-37.43,22.07
96800,-37.43,22.07
96800,-38.7,28.01
96820,-38.7,28.01
96820,-39.42,28.71
96840,-39.42,28.71
96840,-38.55,31.4
96860,-38.55,31.4
96860,-38.56,29.82
96880,-38.56,29.82
96880,-38.75,28.51
96900,-38.75,28.51
96900,-39.19,31.27
96920,-39.19,31.27
96920,-38.98,31.52
96940,-38.98,31.52
96940,-39.04,38.39
96960,-39.04,38.39
96960,-39.53,67.14
96980,-39.53,67.14
96980,-38.7,35.28
97000,-38.7,35.28
97000,-38.56,39.26
97020,-38.56,39.26
97020,-38.94,41.24
97040,-38.94,41.24
97040,-39.06,29.88
97060,-39.06,29.88
97060,-38.81,25.6
97080,-38.81,25.6
97080,-38.7,30.24
97100,-38.7,30.24
97100,-38.6,28.84
97120,-38.6,28.84
97120,-38.72,29.27
97140,-38.72,29.27
97140,-38.79,27.9
97160,-38.79,27.9
97160,-38.41,27.82
97180,-38.41,27.82
97180,-39.13,33.94
97200,-39.13,33.94
97200,-38.88,27.74
97220,-38.88,27.74
97220,-38.46,28.07
97240,-38.46,28.07
97240,-38.41,25.64
97260,-38.41,25.64
97260,-38.04,23.42
97280,-38.04,23.42
97280,-38.13,21.14
97300,-38.13,21.14
97300,-38.21,26.03
97320,-38.21,26.03
97320,-38.53,26.03
97340,-38.53,26.03
97340,-38.79,24.39
97360,-38.79,24.39
97360,-38.66,23.93
97380,-38.66,23.93
97380,-38.46,26.61
97400,-38.46,26.61
97400,-38.21,31.75
97420,-38.21,31.75
97420,-37.73,18.9
97440,-37.73,18.9
97440,-36.83,17.38
97460,-36.83,17.38
97460,-38.56,19.76
97480,-38.56,19.76
97480,-38.42,18.31
97500,-38.42,18.31
97500,-38.37,20.73
97520,-38.37,20.73
97520,-38.6,20.66
97540,-38.6,20.66
97540,-38.96,22.94
97560,-38.96,22.94
97560,-38.2,22.24
97580,-38.2,22.24
97580,-39.23,22.84
97600,-39.23,22.84
97600,-38.64,25.81
97620,-38.64,25.81
97620,-37.98,24.28
97640,-37.98,24.28
97640,-37.94,25.66
97660,-37.94,25.66
97660,-38.23,27.12
97680,-38.23,27.12
97680,-38.51,25.16
97700,-38.51,25.16
97700,-38.18,26.87
97720,-38.18,26.87
97720,-38.31,25.77
97740,-38.31,25.77
97740,-38.29,25.91
97760,-38.29,25.91
97760,-38.44,24.59
97780,-38.44,24.59
97780,-38.18,23.59
97800,-38.18,23.59
97800,-38.75,20.8
97820,-38.75,20.8
97820,-38.22,23.43
97840,-38.22,23.43
97840,-38.14,20.05
97860,-38.14,20.05
97860,-38.36,22.62
97880,-38.36,22.62
97880,-38.62,22.41
97900,-38.62,22.41
97900,-37.85,23.69
97920,-37.85,23.69
97920,-38.33,25.45
97940,-38.33,25.45
97940,-38.75,35.97
97960,-38.75,35.97
97960,-38.99,28.49
97980,-38.99,28.49
97980,-38.4,24.63
98000,-38.4,24.63
98000,-37.85,22.06
98020,-37.85,22.06
98020,-38.49,21.63
98040,-38.49,21.63
98040,-38.65,31.25
98060,-38.65,31.25
98060,-38.2,21.9
98080,-38.2,21.9
98080,-38.26,23.97
98100,-38.26,23.97
98100,-38.32,21.48
98120,-38.32,21.48
98120,-38.38,24.7
98140,-38.38,24.7
98140,-38.32,24.07
98160,-38.32,24.07
98160,-38.29,NA
98180,-38.29,NA
98180,-38.32,27.8
98200,-38.32,27.8
98200,-38.2,30.87
98220,-38.2,30.87
98220,-38.03,34.93
98240,-38.03,34.93
98240,-38.93,40.98
98260,-38.93,40.98
98260,-38.33,35.99
98280,-38.33,35.99
98280,-38.31,28.41
98300,-38.31,28.41
98300,-38.2,29.05
98320,-38.2,29.05
98320,-38.28,24.66
98340,-38.28,24.66
98340,-38.61,22.24
98360,-38.61,22.24
98360,-38.21,24.67
98380,-38.21,24.67
98380,-37.89,34.41
98400,-37.89,34.41
98400,-38.66,25.82
98420,-38.66,25.82
98420,-39.18,27.77
98440,-39.18,27.77
98440,-38.72,25.86
98460,-38.72,25.86
98460,-38.15,22.68
98480,-38.15,22.68
98480,-38.08,21.49
98500,-38.08,21.49
98500,-37.98,NA
98520,-37.98,NA
98520,-37.48,20.59
98540,-37.48,20.59
98540,-38.17,22.7
98560,-38.17,22.7
98560,-37.12,21.15
98580,-37.12,21.15
98580,-37.48,25.82
98600,-37.48,25.82
98600,-37.7,24.15
98620,-37.7,24.15
98620,-38.09,23.82
98640,-38.09,23.82
98640,-38.02,24.79
98660,-38.02,24.79
98660,-38.49,28.31
98680,-38.49,28.31
98680,-38.96,31.5
98700,-38.96,31.5
98700,-37.89,23.75
98720,-37.89,23.75
98720,-38.23,25.23
98740,-38.23,25.23
98740,-37.87,18.77
98760,-37.87,18.77
98760,-38.23,14.59
98780,-38.23,14.59
98780,-37.16,16.8
98800,-37.16,16.8
98800,-37.09,19.56
98820,-37.09,19.56
98820,-37.67,19.3
98840,-37.67,19.3
98840,-38.06,23.84
98860,-38.06,23.84
98860,-38.22,NA
98880,-38.22,NA
98880,-38.09,19.02
98900,-38.09,19.02
98900,-37.73,18.87
98920,-37.73,18.87
98920,-37.87,NA
98940,-37.87,NA
98940,-37.75,19.41
98960,-37.75,19.41
98960,-37.6,27.23
98980,-37.6,27.23
98980,-37.19,18.79
99000,-37.19,18.79
99000,-37.29,16.42
99020,-37.29,16.42
99020,-38.48,21.56
99040,-38.48,21.56
99040,-38.01,24.14
99060,-38.01,24.14
99060,-37.69,20.17
99080,-37.69,20.17
99080,-37.53,19.72
99100,-37.53,19.72
99100,-37.96,23.82
99120,-37.96,23.82
99120,-37.34,NA
99140,-37.34,NA
99140,-37.86,NA
99160,-37.86,NA
99160,-37.86,20.54
99180,-37.86,20.54
99180,-37.51,21.14
99200,-37.51,21.14
99200,-37.39,20.38
99220,-37.39,20.38
99220,-37.42,19.91
99240,-37.42,19.91
99240,-37.82,21.05
99260,-37.82,21.05
99260,-37.4,22.06
99280,-37.4,22.06
99280,-37.48,22.92
99300,-37.48,22.92
99300,-37.56,21.65
99320,-37.56,21.65
99320,-37.27,19.2
99340,-37.27,19.2
99340,-37.63,22.42
99360,-37.63,22.42
99360,-37.81,21.58
99380,-37.81,21.58
99380,-37.64,21.38
99400,-37.64,21.38
99400,-37.71,19.85
99420,-37.71,19.85
99420,-37.69,18.7
99440,-37.69,18.7
99440,-37.78,22.69
99460,-37.78,22.69
99460,-38.27,21.98
99480,-38.27,21.98
99480,-38.06,20.89
99500,-38.06,20.89
99500,-38.62,18.55
99520,-38.62,18.55
99520,-37.4,17.58
99540,-37.4,17.58
99540,-38.05,17.72
99560,-38.05,17.72
99560,-37.43,17.13
99580,-37.43,17.13
99580,-37.89,16.56
99600,-37.89,16.56
99600,-37.38,18.78
99620,-37.38,18.78
99620,-37.47,15.54
99640,-37.47,15.54
99640,-38,15.4
99660,-38,15.4
99660,-38.44,19.45
99680,-38.44,19.45
99680,-38.25,20.51
99700,-38.25,20.51
99700,-37.96,18.21
99720,-37.96,18.21
99720,-37.8,25.79
99740,-37.8,25.79
99740,-37.86,NA
99760,-37.86,NA
99760,-37.88,26.18
99780,-37.88,26.18
99780,-37.43,23.43
99800,-37.43,23.43
99800,-37.63,23.73
99820,-37.63,23.73
99820,-37.82,22.78
99840,-37.82,22.78
99840,-37.83,20.94
99860,-37.83,20.94
99860,-38.09,22.17
99880,-38.09,22.17
99880,-37.23,19.44
99900,-37.23,19.44
99900,-37.49,18.2
99920,-37.49,18.2
99920,-37.82,18.42
99940,-37.82,18.42
99940,-38.01,19.36
99960,-38.01,19.36
99960,-37.97,21.57
99980,-37.97,21.57
99980,-38.26,20.48
100000,-38.26,20.48
100000,-38.34,20.51
100020,-38.34,20.51
100020,-37.79,18.95
100040,-37.79,18.95
100040,-37.72,NA
100060,-37.72,NA
100060,-37.55,26.17
100080,-37.55,26.17
100080,-37.53,23.69
100100,-37.53,23.69
100100,-38.13,23.99
100120,-38.13,23.99
100120,-37.35,22.77
100140,-37.35,22.77
100140,-37.43,20.54
100160,-37.43,20.54
100160,-37.64,20.53
100180,-37.64,20.53
100180,-37.47,22.6
100200,-37.47,22.6
100200,-37.46,17.88
100220,-37.46,17.88
100220,-37.22,18.77
100240,-37.22,18.77
100240,-37.49,18.16
100260,-37.49,18.16
100260,-37.46,20.62
100280,-37.46,20.62
100280,-37.74,21.87
100300,-37.74,21.87
100300,-37.44,19.62
100320,-37.44,19.62
100320,-36.65,20.08
100340,-36.65,20.08
100340,-37.33,18.92
100360,-37.33,18.92
100360,-37.24,18.5
100380,-37.24,18.5
100380,-37.03,20.83
100400,-37.03,20.83
100400,-37.69,17.08
100420,-37.69,17.08
100420,-37.88,22.08
100440,-37.88,22.08
100440,-37.17,21.43
100460,-37.17,21.43
100460,-37.59,21.15
100480,-37.59,21.15
100480,-37.11,NA
100500,-37.11,NA
100500,-37.08,NA
100520,-37.08,NA
100520,-37.32,NA
100540,-37.32,NA
100540,-36.88,23.41
100560,-36.88,23.41
100560,-37.24,22.17
100580,-37.24,22.17
100580,-37.04,NA
100600,-37.04,NA
100600,-37.22,NA
100620,-37.22,NA
100620,-37.92,NA
100640,-37.92,NA
100640,-37.38,NA
100660,-37.38,NA
100660,-37.95,NA
100680,-37.95,NA
100680,-37.3,NA
100700,-37.3,NA
100700,-37.02,NA
100720,-37.02,NA
100720,-36.68,NA
100740,-36.68,NA
100740,-36.94,NA
100760,-36.94,NA
100760,-37.46,20.86
100780,-37.46,20.86
100780,-37.38,24.17
100800,-37.38,24.17
100800,-37.22,17.3
100820,-37.22,17.3
100820,-37.3,NA
100840,-37.3,NA
100840,-37.46,NA
100860,-37.46,NA
100860,-37.02,NA
100880,-37.02,NA
100880,-36.92,NA
100900,-36.92,NA
100900,-36.58,NA
100920,-36.58,NA
100920,-36.86,NA
100940,-36.86,NA
100940,-36.98,NA
100960,-36.98,NA
100960,-36.25,NA
100980,-36.25,NA
100980,-37.02,NA
101000,-37.02,NA
101000,-37.2,13.19
101020,-37.2,13.19
101020,-36.5,15.02
101040,-36.5,15.02
101040,-36.45,13.55
101060,-36.45,13.55
101060,-36.59,12.94
101080,-36.59,12.94
101080,-36.5,14.57
101100,-36.5,14.57
101100,-37.43,16.44
101120,-37.43,16.44
101120,-37.01,13.59
101140,-37.01,13.59
101140,-37.04,15
101160,-37.04,15
101160,-36.55,16.26
101180,-36.55,16.26
101180,-36.69,15.98
101200,-36.69,15.98
101200,-37.37,16.75
101220,-37.37,16.75
101220,-37.18,17.2
101240,-37.18,17.2
101240,-36.45,18.55
101260,-36.45,18.55
101260,-36.84,18.31
101280,-36.84,18.31
101280,-37.25,20.26
101300,-37.25,20.26
101300,-36.99,17.15
101320,-36.99,17.15
101320,-36.79,17.22
101340,-36.79,17.22
101340,-36.36,13.93
101360,-36.36,13.93
101360,-36.44,13.56
101380,-36.44,13.56
101380,-36.8,16.01
101400,-36.8,16.01
101400,-36.68,18.59
101420,-36.68,18.59
101420,-36.44,22.03
101440,-36.44,22.03
101440,-36.66,18.7
101460,-36.66,18.7
101460,-36.6,18.7
101480,-36.6,18.7
101480,-36.32,17.41
101500,-36.32,17.41
101500,-36.77,15.54
101520,-36.77,15.54
101520,-36.6,14.95
101540,-36.6,14.95
101540,-36.88,16.02
101560,-36.88,16.02
101560,-37.19,18.82
101580,-37.19,18.82
101580,-37.14,19.89
101600,-37.14,19.89
101600,-37.28,18.25
101620,-37.28,18.25
101620,-37.3,15.4
101640,-37.3,15.4
101640,-37.33,16.06
101660,-37.33,16.06
101660,-36.86,18.29
101680,-36.86,18.29
101680,-37.03,20.09
101700,-37.03,20.09
101700,-37.12,20.01
101720,-37.12,20.01
101720,-36.4,19.16
101740,-36.4,19.16
101740,-36.45,17.3
101760,-36.45,17.3
101760,-37.11,20.58
101780,-37.11,20.58
101780,-36.3,21.13
101800,-36.3,21.13
101800,-36.59,16.36
101820,-36.59,16.36
101820,-36.59,18.59
101840,-36.59,18.59
101840,-36.61,18.49
101860,-36.61,18.49
101860,-37.02,21
101880,-37.02,21
101880,-37.04,21.84
101900,-37.04,21.84
101900,-36.5,18.72
101920,-36.5,18.72
101920,-36.8,15.03
101940,-36.8,15.03
101940,-37.06,18.17
101960,-37.06,18.17
101960,-36.82,17.59
101980,-36.82,17.59
101980,-36.66,17.24
102000,-36.66,17.24
102000,-36.31,16.09
102020,-36.31,16.09
102020,-36.46,16.91
102040,-36.46,16.91
102040,-36.29,14.54
102060,-36.29,14.54
102060,-37,14.76
102080,-37,14.76
102080,-36.57,20.12
102100,-36.57,20.12
102100,-36.62,21.55
102120,-36.62,21.55
102120,-36.98,23.51
102140,-36.98,23.51
102140,-37.19,23.92
102160,-37.19,23.92
102160,-37.28,23.53
102180,-37.28,23.53
102180,-36.85,16.15
102200,-36.85,16.15
102200,-36.45,14.92
102220,-36.45,14.92
102220,-36.04,16.87
102240,-36.04,16.87
102240,-35.9,16.97
102260,-35.9,16.97
102260,-36.69,17.57
102280,-36.69,17.57
102280,-36.34,23.29
102300,-36.34,23.29
102300,-36.34,20.99
102320,-36.34,20.99
102320,-36.27,16.44
102340,-36.27,16.44
102340,-36.42,14.71
102360,-36.42,14.71
102360,-36.44,16.65
102380,-36.44,16.65
102380,-36.27,14.24
102400,-36.27,14.24
102400,-36.1,16.97
102420,-36.1,16.97
102420,-36.92,16.55
102440,-36.92,16.55
102440,-36.35,17.74
102460,-36.35,17.74
102460,-36.29,16.33
102480,-36.29,16.33
102480,-36.03,16.96
102500,-36.03,16.96
102500,-36.11,14.87
102520,-36.11,14.87
102520,-36.06,16.95
102540,-36.06,16.95
102540,-36.09,17.67
102560,-36.09,17.67
102560,-36.03,18.49
102580,-36.03,18.49
102580,-35.97,17.72
102600,-35.97,17.72
102600,-35.96,16.15
102620,-35.96,16.15
102620,-35.97,15.83
102640,-35.97,15.83
102640,-36.36,16.44
102660,-36.36,16.44
102660,-36.13,17.55
102680,-36.13,17.55
102680,-36.23,19.47
102700,-36.23,19.47
102700,-36.22,18.79
102720,-36.22,18.79
102720,-36.63,17.65
102740,-36.63,17.65
102740,-35.97,20.34
102760,-35.97,20.34
102760,-35.5,16.48
102780,-35.5,16.48
102780,-35.89,18.71
102800,-35.89,18.71
102800,-36.48,18.43
102820,-36.48,18.43
102820,-36.52,16.79
102840,-36.52,16.79
102840,-35.65,14.55
102860,-35.65,14.55
102860,-35.54,14.91
102880,-35.54,14.91
102880,-35.4,19.65
102900,-35.4,19.65
102900,-35.68,17.71
102920,-35.68,17.71
102920,-35.82,14.51
102940,-35.82,14.51
102940,-35.82,14.87
102960,-35.82,14.87
102960,-35.73,16.2
102980,-35.73,16.2
102980,-35.6,13.57
103000,-35.6,13.57
103000,-35.94,17.87
103020,-35.94,17.87
103020,-36.68,21.71
103040,-36.68,21.71
103040,-36.28,23.33
103060,-36.28,23.33
103060,-36.16,19.82
103080,-36.16,19.82
103080,-36.69,24.85
103100,-36.69,24.85
103100,-36.83,22.16
103120,-36.83,22.16
103120,-36.67,21.17
103140,-36.67,21.17
103140,-36.55,21.75
103160,-36.55,21.75
103160,-36.37,20.42
103180,-36.37,20.42
103180,-36.85,21.43
103200,-36.85,21.43
103200,-37.09,21.35
103220,-37.09,21.35
103220,-36.81,15.78
103240,-36.81,15.78
103240,-36.98,17.1
103260,-36.98,17.1
103260,-36.72,13.47
103280,-36.72,13.47
103280,-36.59,15.65
103300,-36.59,15.65
103300,-36.02,19.86
103320,-36.02,19.86
103320,-36.43,22.91
103340,-36.43,22.91
103340,-36.3,26.14
103360,-36.3,26.14
103360,-36.5,24.41
103380,-36.5,24.41
103380,-35.59,21.85
103400,-35.59,21.85
103400,-35.51,22.2
103420,-35.51,22.2
103420,-35.51,23.58
103440,-35.51,23.58
103440,-36.06,23.82
103460,-36.06,23.82
103460,-35.9,22.49
103480,-35.9,22.49
103480,-36.45,19.03
103500,-36.45,19.03
